"UniqueID","DATE","SITE","PLOT","TREE","SPECIES","DBH","DA","TOP","LEAN","BOWED","DOWN","NOTES","STATUS","Year","ReplaceID","ID.Seq","Missing.Place","Decimal.Error","species_growth","dbh_change","year_diff","dbh_year_change","is_spike","is_dip","is_anomalous","anomalous_type"
"FP4B_21_1626",2004-09-10,"FP4B","21","1626","PICGLA",28.1,1,"-99",0,1,"1","","Alive",2004,"FP4B_21_1626_2004",5,"NMis",FALSE,1.1,0.200000000000003,4,0.0500000000000007,FALSE,FALSE,FALSE,"NA"
"FP4B_21_1626",2008-08-25,"FP4B","21","1626","PICGLA",28.4,1,"-99",0,1,"1","","Alive",2008,"FP4B_21_1626_2008",6,"NMis",FALSE,1.1,0.299999999999997,4,0.0749999999999993,FALSE,FALSE,FALSE,"NA"
"FP4B_21_1626",2018-06-30,"FP4B","21","1626","PICGLA",27.1,1,"-99",0,1,"1","old notes-. 2019 notes-Bark fallen off","Alive",2018,"FP4B_21_1626_2018",7,"NMis",FALSE,1.1,-1.3,10,-0.13,FALSE,TRUE,TRUE,"Dip"
"FP4C_23_532",1993-08-05,"FP4C","23","532","PICGLA",10.5,1,"-99",0,1,"1","","Alive",1993,"FP4C_23_532_1993",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP4C_23_532",1997-07-16,"FP4C","23","532","PICGLA",10.3,1,"-99",0,1,"1","","Alive",1997,"FP4C_23_532_1997",2,"NMis",FALSE,1.1,-0.199999999999999,4,-0.0499999999999998,FALSE,FALSE,FALSE,"NA"
"FP4C_23_532",2000-08-17,"FP4C","23","532","PICGLA",10.1,1,"-99",0,1,"1","s","Alive",2000,"FP4C_23_532_2000",3,"NMis",FALSE,1.1,-0.200000000000001,3,-0.066666666666667,FALSE,FALSE,FALSE,"NA"
"FP4C_23_532",2004-08-03,"FP4C","23","532","PICGLA",10.1,1,"-99",0,1,"1","","Alive",2004,"FP4C_23_532_2004",4,"NMis",FALSE,1.1,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP4C_23_532",2008-08-26,"FP4C","23","532","PICGLA",10.2,1,"-99",0,1,"1","","Alive",2008,"FP4C_23_532_2008",5,"NMis",FALSE,1.1,0.0999999999999996,4,0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"FP4C_23_532",2018-06-30,"FP4C","23","532","PICGLA",NA,0,"-99",0,1,"0","old notes-. 2019 notes-Std","Standing/Dead",2018,"FP4C_23_532_2018",6,"Last",FALSE,1.1,0,10,0,FALSE,FALSE,FALSE,"NA"
"FP4C_38_724",1993-08-05,"FP4C","38","724","PICGLA",7.4,1,"4",0,1,"1","","Alive",1993,"FP4C_38_724_1993",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP4C_38_724",1997-07-16,"FP4C","38","724","PICGLA",7.5,1,"4",0,1,"1","","Alive",1997,"FP4C_38_724_1997",2,"NMis",FALSE,1.1,0.0999999999999996,4,0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"FP4C_38_724",2000-08-17,"FP4C","38","724","PICGLA",7.6,1,"4",0,1,"1","","Alive",2000,"FP4C_38_724_2000",3,"NMis",FALSE,1.1,0.0999999999999996,3,0.0333333333333332,FALSE,FALSE,FALSE,"NA"
"FP4C_38_724",2004-08-03,"FP4C","38","724","PICGLA",8,1,"-99",0,0,"1","budworm","Alive",2004,"FP4C_38_724_2004",4,"NMis",FALSE,1.1,0.4,4,0.1,FALSE,FALSE,FALSE,"NA"
"FP4C_38_724",2008-08-26,"FP4C","38","724","PICGLA",8.1,1,"-99",0,0,"1","budworm","Alive",2008,"FP4C_38_724_2008",5,"NMis",FALSE,1.1,0.0999999999999996,4,0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"FP4C_38_724",2018-06-30,"FP4C","38","724","PICGLA",8.6,1,"-99",0,0,"1","old notes-budworm. 2019 notes-","Alive",2018,"FP4C_38_724_2018",6,"NMis",FALSE,1.1,0.5,10,0.05,FALSE,FALSE,FALSE,"NA"
"FP4C_4_2312",1989-08-08,"FP4C","4","2312","PICGLA",6.8,1,"-99",0,1,"1","","Alive",1989,"FP4C_4_2312_1989",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP4C_4_2312",1993-08-05,"FP4C","4","2312","PICGLA",7.2,1,"-99",0,1,"1","","Alive",1993,"FP4C_4_2312_1993",2,"NMis",FALSE,1.1,0.4,4,0.1,FALSE,FALSE,FALSE,"NA"
"FP4C_4_2312",1997-07-16,"FP4C","4","2312","PICGLA",7.4,1,"-99",0,1,"1","","Alive",1997,"FP4C_4_2312_1997",3,"NMis",FALSE,1.1,0.2,4,0.05,FALSE,FALSE,FALSE,"NA"
"FP4C_4_2312",2000-08-17,"FP4C","4","2312","PICGLA",6.4,1,"-99",0,1,"1","s","Alive",2000,"FP4C_4_2312_2000",4,"NMis",FALSE,1.1,-1,3,-0.333333333333333,FALSE,TRUE,TRUE,"Dip"
"FP4C_4_2312",2004-08-03,"FP4C","4","2312","PICGLA",6.3,1,"-99",0,1,"1","","Alive",2004,"FP4C_4_2312_2004",5,"NMis",FALSE,1.1,-0.100000000000001,4,-0.0250000000000001,FALSE,FALSE,FALSE,"NA"
"FP4C_4_2312",2008-08-26,"FP4C","4","2312","PICGLA",6.4,1,"-99",0,1,"1","","Alive",2008,"FP4C_4_2312_2008",6,"NMis",FALSE,1.1,0.100000000000001,4,0.0250000000000001,FALSE,FALSE,FALSE,"NA"
"FP4C_4_2312",2018-06-30,"FP4C","4","2312","PICGLA",6.6,1,"-99",0,1,"1","","Alive",2018,"FP4C_4_2312_2018",7,"NMis",FALSE,1.1,0.199999999999999,10,0.0199999999999999,FALSE,FALSE,FALSE,"NA"
"FP5A_11_4252",1990-06-06,"FP5A","11","4252","PICMAR",8.7,1,"-99",0,1,"1","c","Alive",1990,"FP5A_11_4252_1990",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP5A_11_4252",1993-08-26,"FP5A","11","4252","PICMAR",5.8,1,"-99",0,1,"1","","Alive",1993,"FP5A_11_4252_1993",2,"NMis",FALSE,0.75,-2.9,3,-0.966666666666666,FALSE,TRUE,TRUE,"Dip"
"FP5A_11_4252",1997-07-30,"FP5A","11","4252","PICMAR",6.2,1,"-99",0,1,"1","","Alive",1997,"FP5A_11_4252_1997",3,"NMis",FALSE,0.75,0.4,4,0.1,FALSE,FALSE,FALSE,"NA"
"FP5A_11_4252",2000-08-10,"FP5A","11","4252","PICMAR",6.7,1,"-99",0,1,"1","","Alive",2000,"FP5A_11_4252_2000",4,"NMis",FALSE,0.75,0.5,3,0.166666666666667,FALSE,FALSE,FALSE,"NA"
"FP5A_11_4252",2004-08-04,"FP5A","11","4252","PICMAR",6.8,1,"-99",0,1,"1","","Alive",2004,"FP5A_11_4252_2004",5,"NMis",FALSE,0.75,0.0999999999999996,4,0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"FP5A_11_4252",2008-08-25,"FP5A","11","4252","PICMAR",7,1,"-99",0,1,"1","","Alive",2008,"FP5A_11_4252_2008",6,"NMis",FALSE,0.75,0.2,4,0.05,FALSE,FALSE,FALSE,"NA"
"FP5A_11_4252",2018-06-30,"FP5A","11","4252","PICMAR",8.4,1,"-99",0,1,"1","","Alive",2018,"FP5A_11_4252_2018",7,"NMis",FALSE,0.75,1.4,10,0.14,FALSE,FALSE,FALSE,"NA"
"FP5A_11_4252",2023-07-25,"FP5A","11","4252","PICMAR",8.7,1,"-99",0,1,"1","","Alive",2023,"FP5A_11_4252_2023",8,"NMis",FALSE,0.75,0.299999999999999,5,0.0599999999999998,FALSE,FALSE,FALSE,"NA"
"FP5A_13_4291",1990-06-06,"FP5A","13","4291","PICMAR",11.4,1,"-99",0,1,"1","","Alive",1990,"FP5A_13_4291_1990",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP5A_13_4291",1993-08-26,"FP5A","13","4291","PICMAR",11.4,1,"-99",0,1,"1","","Alive",1993,"FP5A_13_4291_1993",2,"NMis",FALSE,0.75,0,3,0,FALSE,FALSE,FALSE,"NA"
"FP5A_13_4291",1997-07-30,"FP5A","13","4291","PICMAR",11.5,1,"-99",0,1,"1","","Alive",1997,"FP5A_13_4291_1997",3,"NMis",FALSE,0.75,0.0999999999999996,4,0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"FP5A_13_4291",2000-08-10,"FP5A","13","4291","PICMAR",11.6,1,"-99",0,1,"1","s","Alive",2000,"FP5A_13_4291_2000",4,"NMis",FALSE,0.75,0.0999999999999996,3,0.0333333333333332,FALSE,FALSE,FALSE,"NA"
"FP5A_13_4291",2004-08-04,"FP5A","13","4291","PICMAR",11.6,1,"1",0,1,"1","","Alive",2004,"FP5A_13_4291_2004",5,"NMis",FALSE,0.75,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_13_4291",2008-08-25,"FP5A","13","4291","PICMAR",11.6,1,"1",0,1,"1","","Alive",2008,"FP5A_13_4291_2008",6,"NMis",FALSE,0.75,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_13_4291",2018-06-30,"FP5A","13","4291","PICMAR",11.6,1,"-99",0,1,"1","","Alive",2018,"FP5A_13_4291_2018",7,"NMis",FALSE,0.75,0,10,0,FALSE,FALSE,FALSE,"NA"
"FP5A_13_4291",2023-07-25,"FP5A","13","4291","PICMAR",11.2,1,"-99",0,1,"1","","Alive",2023,"FP5A_13_4291_2023",8,"NMis",FALSE,0.75,-0.4,5,-0.0800000000000001,FALSE,FALSE,FALSE,"NA"
"FP5A_13_4292",1990-06-06,"FP5A","13","4292","PICMAR",3.8,1,"2",0,1,"1","","Alive",1990,"FP5A_13_4292_1990",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP5A_13_4292",1993-08-26,"FP5A","13","4292","PICMAR",3.9,1,"2",0,1,"1","s","Alive",1993,"FP5A_13_4292_1993",2,"NMis",FALSE,0.75,0.1,3,0.0333333333333334,FALSE,FALSE,FALSE,"NA"
"FP5A_13_4292",1997-07-30,"FP5A","13","4292","PICMAR",NA,0,"2",0,1,"0","","Standing/Dead",1997,"FP5A_13_4292_1997",3,"Last",FALSE,0.75,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_14_4538",1990-06-06,"FP5A","14","4538","PICMAR",7.8,1,"-99",0,1,"1","","Alive",1990,"FP5A_14_4538_1990",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP5A_14_4538",1993-08-26,"FP5A","14","4538","PICMAR",7.8,1,"-99",0,1,"1","","Alive",1993,"FP5A_14_4538_1993",2,"NMis",FALSE,0.75,0,3,0,FALSE,FALSE,FALSE,"NA"
"FP5A_14_4538",1997-07-30,"FP5A","14","4538","PICMAR",7.8,1,"-99",0,1,"1","c","Alive",1997,"FP5A_14_4538_1997",3,"NMis",FALSE,0.75,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_14_4538",2000-08-10,"FP5A","14","4538","PICMAR",8.4,1,"-99",0,1,"1","c","Alive",2000,"FP5A_14_4538_2000",4,"NMis",FALSE,0.75,0.600000000000001,3,0.2,FALSE,FALSE,FALSE,"NA"
"FP5A_14_4538",2004-08-04,"FP5A","14","4538","PICMAR",8.6,1,"-99",0,1,"1","","Alive",2004,"FP5A_14_4538_2004",5,"NMis",FALSE,0.75,0.199999999999999,4,0.0499999999999998,FALSE,FALSE,FALSE,"NA"
"FP5A_14_4538",2008-08-25,"FP5A","14","4538","PICMAR",8.4,1,"-99",0,1,"1","","Alive",2008,"FP5A_14_4538_2008",6,"NMis",FALSE,0.75,-0.199999999999999,4,-0.0499999999999998,FALSE,FALSE,FALSE,"NA"
"FP5A_14_4538",2018-06-30,"FP5A","14","4538","PICMAR",9,1,"-99",0,1,"1","","Alive",2018,"FP5A_14_4538_2018",7,"NMis",FALSE,0.75,0.6,10,0.06,FALSE,FALSE,FALSE,"NA"
"FP5A_14_4538",2023-07-25,"FP5A","14","4538","PICMAR",9.1,1,"-99",0,1,"1","","Alive",2023,"FP5A_14_4538_2023",8,"NMis",FALSE,0.75,0.0999999999999996,5,0.0199999999999999,FALSE,FALSE,FALSE,"NA"
"FP5A_14_4541",1990-06-06,"FP5A","14","4541","PICMAR",7.4,1,"4",0,1,"1","","Alive",1990,"FP5A_14_4541_1990",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP5A_14_4541",1993-08-26,"FP5A","14","4541","PICMAR",7.5,1,"-99",1,1,"1","","Alive",1993,"FP5A_14_4541_1993",2,"NMis",FALSE,0.75,0.0999999999999996,3,0.0333333333333332,FALSE,FALSE,FALSE,"NA"
"FP5A_14_4541",1997-07-30,"FP5A","14","4541","PICMAR",7.4,1,"-99",1,1,"1","s","Alive",1997,"FP5A_14_4541_1997",3,"NMis",FALSE,0.75,-0.0999999999999996,4,-0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"FP5A_14_4541",2000-08-10,"FP5A","14","4541","PICMAR",7.4,1,"-99",1,1,"1","s","Alive",2000,"FP5A_14_4541_2000",4,"NMis",FALSE,0.75,0,3,0,FALSE,FALSE,FALSE,"NA"
"FP5A_14_4541",2004-08-04,"FP5A","14","4541","PICMAR",NA,0,"-99",0,1,"1","","Standing/Dead",2004,"FP5A_14_4541_2004",5,"Last",FALSE,0.75,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_14_4541",2008-08-25,"FP5A","14","4541","PICMAR",NA,0,"-99",0,1,"0","down","Fallen/Dead",2008,"FP5A_14_4541_2008",6,"Last",FALSE,0.75,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4103",1990-06-06,"FP5A","1","4103","PICMAR",14,1,"-99",0,1,"1","","Alive",1990,"FP5A_1_4103_1990",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4103",1993-08-26,"FP5A","1","4103","PICMAR",14,1,"-99",0,1,"1","","Alive",1993,"FP5A_1_4103_1993",2,"NMis",FALSE,0.75,0,3,0,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4103",1997-07-30,"FP5A","1","4103","PICMAR",13.9,1,"-99",0,1,"1","s","Alive",1997,"FP5A_1_4103_1997",3,"NMis",FALSE,0.75,-0.0999999999999996,4,-0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4103",2000-08-10,"FP5A","1","4103","PICMAR",13.9,1,"-99",0,1,"1","s","Alive",2000,"FP5A_1_4103_2000",4,"NMis",FALSE,0.75,0,3,0,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4103",2004-08-04,"FP5A","1","4103","PICMAR",13.9,1,"-99",0,1,"1","","Alive",2004,"FP5A_1_4103_2004",5,"NMis",FALSE,0.75,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4103",2008-08-25,"FP5A","1","4103","PICMAR",14.1,1,"-99",0,1,"1","","Alive",2008,"FP5A_1_4103_2008",6,"NMis",FALSE,0.75,0.199999999999999,4,0.0499999999999998,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4103",2018-06-30,"FP5A","1","4103","PICMAR",13.9,1,"-99",0,1,"1","","Alive",2018,"FP5A_1_4103_2018",7,"NMis",FALSE,0.75,-0.199999999999999,10,-0.0199999999999999,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4103",2023-07-25,"FP5A","1","4103","PICMAR",NA,0,"-99",0,1,"0","dead and down","Fallen/Dead",2023,"FP5A_1_4103_2023",8,"Last",FALSE,0.75,0,5,0,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4108",1990-06-06,"FP5A","1","4108","LARLAR",27.3,1,"-99",0,1,"1","","Alive",1990,"FP5A_1_4108_1990",1,"NMis",FALSE,1.4,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4108",1993-08-26,"FP5A","1","4108","LARLAR",27.1,1,"-99",0,1,"1","","Alive",1993,"FP5A_1_4108_1993",2,"NMis",FALSE,1.4,-0.199999999999999,3,-0.0666666666666664,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4108",1997-07-30,"FP5A","1","4108","LARLAR",27.1,1,"-99",0,1,"1","s","Alive",1997,"FP5A_1_4108_1997",3,"NMis",FALSE,1.4,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4108",2000-08-10,"FP5A","1","4108","LARLAR",27.3,1,"-99",0,1,"1","s","Alive",2000,"FP5A_1_4108_2000",4,"NMis",FALSE,1.4,0.199999999999999,3,0.0666666666666664,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4108",2004-08-04,"FP5A","1","4108","LARLAR",NA,0,"-99",0,1,"0","","Standing/Dead",2004,"FP5A_1_4108_2004",5,"Last",FALSE,1.4,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4108",2008-08-25,"FP5A","1","4108","LARLAR",NA,0,"-99",0,1,"1","std","Standing/Dead",2008,"FP5A_1_4108_2008",6,"Last",FALSE,1.4,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_1_4108",2023-07-25,"FP5A","1","4108","PICMAR",NA,0,"-99",0,1,"1","dead","Standing/Dead",2023,"FP5A_1_4108_2023",7,"Last",FALSE,0.75,0,15,0,FALSE,FALSE,FALSE,"NA"
"FP5A_2_4124",1990-06-06,"FP5A","2","4124","PICMAR",16.4,1,"10",0,1,"1","s","Alive",1990,"FP5A_2_4124_1990",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP5A_2_4124",1993-08-26,"FP5A","2","4124","PICMAR",15.7,1,"10",0,1,"1","s","Alive",1993,"FP5A_2_4124_1993",2,"NMis",FALSE,0.75,-0.699999999999999,3,-0.233333333333333,FALSE,TRUE,TRUE,"Dip"
"FP5A_2_4124",1997-07-30,"FP5A","2","4124","PICMAR",NA,0,"10",0,1,"0","","Standing/Dead",1997,"FP5A_2_4124_1997",3,"Last",FALSE,0.75,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_2_4133",1990-06-06,"FP5A","2","4133","PICMAR",10.3,1,"7",0,1,"1","s","Alive",1990,"FP5A_2_4133_1990",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP5A_2_4133",1993-08-26,"FP5A","2","4133","PICMAR",10.3,1,"7",0,1,"1","","Alive",1993,"FP5A_2_4133_1993",2,"NMis",FALSE,0.75,0,3,0,FALSE,FALSE,FALSE,"NA"
"FP5A_2_4133",1997-07-30,"FP5A","2","4133","PICMAR",10.3,1,"6",0,1,"1","","Alive",1997,"FP5A_2_4133_1997",3,"NMis",FALSE,0.75,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_2_4133",2000-08-10,"FP5A","2","4133","PICMAR",10.4,1,"6",0,1,"1","","Alive",2000,"FP5A_2_4133_2000",4,"NMis",FALSE,0.75,0.0999999999999996,3,0.0333333333333332,FALSE,FALSE,FALSE,"NA"
"FP5A_2_4133",2004-08-04,"FP5A","2","4133","PICMAR",10.3,1,"-99",0,1,"1","","Alive",2004,"FP5A_2_4133_2004",5,"NMis",FALSE,0.75,-0.0999999999999996,4,-0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"FP5A_2_4133",2008-08-25,"FP5A","2","4133","PICMAR",10.3,1,"-99",0,1,"1","","Alive",2008,"FP5A_2_4133_2008",6,"NMis",FALSE,0.75,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_2_4133",2018-06-30,"FP5A","2","4133","PICMAR",10.4,1,"-99",0,1,"1","","Alive",2018,"FP5A_2_4133_2018",7,"NMis",FALSE,0.75,0.0999999999999996,10,0.00999999999999996,FALSE,FALSE,FALSE,"NA"
"FP5A_2_4133",2023-07-25,"FP5A","2","4133","PICMAR",NA,0,"-99",0,1,"0","dead and down","Fallen/Dead",2023,"FP5A_2_4133_2023",8,"Last",FALSE,0.75,0,5,0,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4136",1990-06-06,"FP5A","3","4136","PICMAR",17.7,1,"8",0,1,"1","","Alive",1990,"FP5A_3_4136_1990",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4136",1993-08-26,"FP5A","3","4136","PICMAR",17.8,1,"6",0,1,"1","s","Alive",1993,"FP5A_3_4136_1993",2,"NMis",FALSE,0.75,0.100000000000001,3,0.0333333333333338,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4136",1997-07-30,"FP5A","3","4136","PICMAR",17.7,1,"6",0,1,"1","s","Alive",1997,"FP5A_3_4136_1997",3,"NMis",FALSE,0.75,-0.100000000000001,4,-0.0250000000000004,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4136",2000-08-10,"FP5A","3","4136","PICMAR",17.9,1,"6",0,1,"1","s","Alive",2000,"FP5A_3_4136_2000",4,"NMis",FALSE,0.75,0.199999999999999,3,0.0666666666666664,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4136",2004-08-04,"FP5A","3","4136","PICMAR",NA,0,"-99",0,1,"0","","Standing/Dead",2004,"FP5A_3_4136_2004",5,"Last",FALSE,0.75,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4136",2008-08-25,"FP5A","3","4136","PICMAR",NA,0,"-99",0,1,"1","","Standing/Dead",2008,"FP5A_3_4136_2008",6,"Last",FALSE,0.75,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4139",1990-06-06,"FP5A","3","4139","PICMAR",8.8,1,"-99",0,1,"1","","Alive",1990,"FP5A_3_4139_1990",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4139",1993-08-26,"FP5A","3","4139","PICMAR",9.1,1,"-99",0,1,"1","","Alive",1993,"FP5A_3_4139_1993",2,"NMis",FALSE,0.75,0.299999999999999,3,0.0999999999999996,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4139",1997-07-30,"FP5A","3","4139","PICMAR",9.4,1,"-99",0,1,"1","c","Alive",1997,"FP5A_3_4139_1997",3,"NMis",FALSE,0.75,0.300000000000001,4,0.0750000000000002,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4139",2000-08-10,"FP5A","3","4139","PICMAR",9.6,1,"-99",0,1,"1","c","Alive",2000,"FP5A_3_4139_2000",4,"NMis",FALSE,0.75,0.199999999999999,3,0.0666666666666664,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4139",2004-08-04,"FP5A","3","4139","PICMAR",10,1,"-99",0,1,"1","","Alive",2004,"FP5A_3_4139_2004",5,"NMis",FALSE,0.75,0.4,4,0.1,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4139",2008-08-25,"FP5A","3","4139","PICMAR",10.4,1,"-99",0,1,"1","","Alive",2008,"FP5A_3_4139_2008",6,"NMis",FALSE,0.75,0.4,4,0.1,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4139",2018-06-30,"FP5A","3","4139","PICMAR",11.5,1,"-99",0,1,"1","","Alive",2018,"FP5A_3_4139_2018",7,"NMis",FALSE,0.75,1.1,10,0.11,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4139",2023-07-25,"FP5A","3","4139","PICMAR",11.5,1,"-99",0,1,"1","","Alive",2023,"FP5A_3_4139_2023",8,"NMis",FALSE,0.75,0,5,0,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4142",1990-06-06,"FP5A","3","4142","PICMAR",14.3,1,"-99",1,1,"1","","Alive",1990,"FP5A_3_4142_1990",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4142",1993-08-26,"FP5A","3","4142","PICMAR",14.4,1,"-99",0,1,"1","c","Alive",1993,"FP5A_3_4142_1993",2,"NMis",FALSE,0.75,0.0999999999999996,3,0.0333333333333332,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4142",1997-07-30,"FP5A","3","4142","PICMAR",14,1,"-99",0,1,"1","c","Alive",1997,"FP5A_3_4142_1997",3,"NMis",FALSE,0.75,-0.4,4,-0.1,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4142",2000-08-10,"FP5A","3","4142","PICMAR",14.4,1,"-99",0,1,"1","c","Alive",2000,"FP5A_3_4142_2000",4,"NMis",FALSE,0.75,0.4,3,0.133333333333333,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4142",2004-08-04,"FP5A","3","4142","PICMAR",14.5,1,"-99",0,1,"1","","Alive",2004,"FP5A_3_4142_2004",5,"NMis",FALSE,0.75,0.0999999999999996,4,0.0249999999999999,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4142",2008-08-25,"FP5A","3","4142","PICMAR",14.5,1,"-99",0,1,"1","","Alive",2008,"FP5A_3_4142_2008",6,"NMis",FALSE,0.75,0,4,0,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4142",2018-06-30,"FP5A","3","4142","PICMAR",14.4,1,"-99",0,1,"1","","Alive",2018,"FP5A_3_4142_2018",7,"NMis",FALSE,0.75,-0.0999999999999996,10,-0.00999999999999996,FALSE,FALSE,FALSE,"NA"
"FP5A_3_4142",2023-07-25,"FP5A","3","4142","PICMAR",14.2,1,"-99",0,1,"1","","Alive",2023,"FP5A_3_4142_2023",8,"NMis",FALSE,0.75,-0.200000000000001,5,-0.0400000000000002,FALSE,FALSE,FALSE,"NA"
"FP5A_4_4159",1990-06-06,"FP5A","4","4159","PICMAR",13.7,1,"-99",0,1,"1","","Alive",1990,"FP5A_4_4159_1990",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"FP5A_4_4159",1993-08-26,"FP5A","4","4159","PICMAR",13.8,1,"-99",0,1,"1","","Alive",1993,"FP5A_4_4159_1993",2,"NMis",FALSE,0.75,0.100000000000001,3,0.0333333333333338,FALSE,FALSE,FALSE,"NA"
"FP5A_4_4159",1997-07-30,"FP5A","4","4159","PICMAR",13.7,1,"-99",0,1,"1","s","Alive",1997,"FP5A_4_4159_1997",3,"NMis",FALSE,0.75,-0.100000000000001,4,-0.0250000000000004,FALSE,FALSE,FALSE,"NA"
"FP5A_4_4159",2000-08-10,"FP5A","4","4159","PICMAR",14,1,"-99",0,1,"1","s","Alive",2000,"FP5A_4_4159_2000",4,"NMis",FALSE,0.75,0.300000000000001,3,0.1,FALSE,FALSE,FALSE,"NA"
"FP5A_4_4159",2004-08-04,"FP5A","4","4159","PICMAR",13.7,1,"-99",0,1,"1","","Alive",2004,"FP5A_4_4159_2004",5,"NMis",FALSE,0.75,-0.300000000000001,4,-0.0750000000000002,FALSE,FALSE,FALSE,"NA"
"FP5A_4_4159",2008-08-25,"FP5A","4","4159","PICMAR",13.8,1,"-99",0,1,"1","","Alive",2008,"FP5A_4_4159_2008",6,"NMis",FALSE,0.75,0.100000000000001,4,0.0250000000000004,FALSE,FALSE,FALSE,"NA"
"FP5A_4_4159",2018-06-30,"FP5A","4","4159","PICMAR",14.2,1,"-99",0,1,"1","","Alive",2018,"FP5A_4_4159_2018",7,"NMis",FALSE,0.75,0.399999999999999,10,0.0399999999999999,FALSE,FALSE,FALSE,"NA"
"FP5A_4_4159",2023-07-25,"FP5A","4","4159","PICMAR",13.8,1,"-99",0,1,"1","","Alive",2023,"FP5A_4_4159_2023",8,"NMis",FALSE,0.75,-0.399999999999999,5,-0.0799999999999997,FALSE,FALSE,FALSE,"NA"
"FP5A_4_4160",1990-06-06,"FP5A","4","4160","PICMAR",4.2,1,"-99",1,1,"1","","Alive",1990,"FP5A_4_4160_1990",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
