Date,Fire_Name,Site_Name,Observers,Weather,cohort,Species,tree_num,core_ht,dch,dbh,sample_type,Condition_of_Core,fire_scar,age_count,Age_1,Age_2,Age_3,ave_age,field_notes,Counting_Notes,Age_Notes
8/16/11,Big Denver,BD-1,CN,sunny,1,BENE,1,14,6.1,4.4,core,good,no,1,34,NA,NA,34,NA,hard to see pith,NA
8/16/11,Big Denver,BD-1,CN,sunny,1,BENE,2,19.3,12,8.2,core,good,no,1,31,NA,NA,31,NA,NA,NA
8/16/11,Big Denver,BD-1,CN,sunny,1,BENE,3,15.5,9.5,6.2,core,good,no,1,31,NA,NA,31,NA,NA,NA
8/16/11,Big Denver,BD-1,CN,sunny,1,BENE,4,22.3,12.3,7,core,good,no,1,32,NA,NA,32,NA,NA,NA
8/16/11,Big Denver,BD-1,CN,sunny,1,BENE,5,19,9,5.5,core,good,no,0,NA,NA,NA,NA,NA,"incomplete core, on same mount with BD1PM2-4",TRASH
8/16/11,Big Denver,BD-1,CN,sunny,2,PIMA,1,21.3,23,13.2,core,?,no,1,33,NA,NA,33,BIG TREE- took two cores to make sure I got pith,NA,"both way off pith, only counted one"
8/16/11,Big Denver,BD-1,CN,sunny,2,PIMA,1,25,20.5,13.2,core,?,no,1,33,NA,NA,33,BIG TREE- took two cores to make sure I got pith,NA,"both way off pith, only counted one"
8/16/11,Big Denver,BD-1,CN,sunny,2,PIMA,2,22.5,6.3,4.9,core,good,no,2,23,25,NA,24,NA,NA,NA
8/16/11,Big Denver,BD-1,CN,sunny,2,PIMA,3,20.3,3,2.5,core,good,no,2,25,24,NA,24.5,NA,core broken before pith,NA
8/16/11,Big Denver,BD-1,CN,sunny,2,PIMA,4,24,4,3.3,core,good,no,1,31,NA,NA,31,NA,NA,NA
8/16/11,Big Denver,BD-1,CN,sunny,2,PIMA,5,23.2,5.3,4,core,good,no,0,NA,NA,NA,NA,incomplete core… not mounted,NA,NA
8/16/11,Big Denver,BD-1,CN,sunny,3,PIMA,1,10,2.2,<DBH,cookie,good,no,1,27,NA,NA,27,NA,NA,NA
8/16/11,Big Denver,BD-1,CN,sunny,3,PIMA,2,10,2.4,<DBH,cookie,good,no,3,25,29,28,27.33,NA,NA,NA
8/16/11,Big Denver,BD-1,CN,sunny,3,PIMA,3,10,2.7,<DBH,cookie,good,no,1,32,NA,NA,32,NA,NA,NA
8/16/11,Big Denver,BD-1,CN,sunny,3,PIMA,4,10,2.3,<DBH,cookie,good,no,1,28,NA,NA,28,NA,NA,NA
8/16/11,Big Denver,BD-1,CN,sunny,3,PIMA,5,10,1.2,<DBH,cookie,good,no,0,NA,NA,NA,NA,NA,missing,NA
8/16/11,Big Denver,BD-1,CN,sunny,5,CBSNBC PIMA,1,35,11.4,8.4,cookie,good,yes,2,72,74,NA,73,NA,NA,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,1,BENE,1,10,10.5,6.6,core,good,no,1,33,NA,NA,33,NA,NA,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,1,BENE,2,10,11.2,7.1,core,good,no,0,NA,NA,NA,NA,NA,can't see pith,TRASH
8/17/11,Big Denver,BD-10,BC,partly sunny,1,BENE,3,10,7.3,4.9,core,good,no,1,30,NA,NA,30,NA,few years off pith,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,1,BENE,4,10,11.3,7.2,core,good,no,1,34,NA,NA,34,NA,few years off pith,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,1,BENE,5,10,7.9,5.3,core,good,no,1,34,NA,NA,34,NA,NA,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,2,PICEASP,1,10,7.6,6.2,core,good,no,1,37,NA,NA,37,NA,NA,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,2,PICEASP,2,10,7.5,5.9,core,good,no,1,32,NA,NA,32,NA,NA,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,2,PICEASP,3,10,7.1,5.2,core,good,no,0,NA,NA,NA,NA,NA,NA,TRASH
8/17/11,Big Denver,BD-10,BC,partly sunny,2,PICEASP,4,10,11.3,8.7,core,good,no,1,36,NA,NA,36,NA,NA,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,2,PICEASP,5,10,8.9,7.1,core,good,no,1,34,NA,NA,34,NA,NA,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,3,PICEASP,1,10,1.4,<DBH,cookie,good,no,2,22,21,NA,21.5,NA,NA,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,3,PICEASP,2,10,1.6,<DBH,cookie,good,no,2,31,32,NA,31.5,NA,NA,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,3,PICEASP,3,10,2.5,<DBH,cookie,good,no,2,23,23,NA,23,NA,NA,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,3,PICEASP,4,10,2.8,<DBH,cookie,good,no,2,30,30,NA,30,NA,NA,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,3,PICEASP,5,10,1.7,<DBH,cookie,good,no,2,29,30,NA,29.5,NA,NA,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,4,CBSNBC,1,15,7.2,5,cookie,good,no,2,70,69,NA,69.5,NA,NA,NA
8/17/11,Big Denver,BD-10,BC,partly sunny,4,CBSNBC,2,20,7.9,5.9,cookie,good,no,2,70,72,NA,71,NA,NA,NA
8/16/11,Big Denver,BD-11,BC,sunny,1,POTR,1,14,12,10.2,core,good,no,2,34,36,NA,35,NA,NA,NA
8/16/11,Big Denver,BD-11,BC,sunny,1,POTR,2,14,11.4,9.7,core,good,no,2,40,38,NA,39,NA,NA,NA
8/16/11,Big Denver,BD-11,BC,sunny,1,POTR,3,16,13,10.4,core,good,no,2,35,37,NA,36,NA,NA,NA
8/16/11,Big Denver,BD-11,BC,sunny,1,POTR,4,18,14,10.7,core,good,no,1,39,NA,NA,39,NA,NA,NA
8/16/11,Big Denver,BD-11,BC,sunny,1,POTR,5,20,14.2,11.8,core,good,no,1,38,NA,NA,38,NA,really hard to tell where pith is,NA
8/16/11,Big Denver,BD-11,BC,sunny,2,BENE,1,10,7.1,4.7,core,good,no,0,NA,NA,NA,NA,NA,can't tell where pith is,TRASH
8/16/11,Big Denver,BD-11,BC,sunny,2,BENE,2,16,13.8,8.9,core,good,no,1,32,NA,NA,32,NA,scar at pith,NA
8/16/11,Big Denver,BD-11,BC,sunny,2,BENE,3,15,11.5,8.5,core,good,no,1,32,NA,NA,32,NA,NA,NA
8/16/11,Big Denver,BD-11,BC,sunny,2,BENE,4,12,13.2,8,core,good,no,1,34,NA,NA,34,NA,NA,NA
8/16/11,Big Denver,BD-11,BC,sunny,2,BENE,5,12,13.5,8.9,core,good,no,1,28,NA,NA,28,NA,really hard to read,NA
8/16/11,Big Denver,BD-11,BC,sunny,3,PIMA,1,16,2.7,1.3,?,good,no,1,32,NA,NA,32,NA,NA,NA
8/16/11,Big Denver,BD-11,BC,sunny,3,PIMA,2,15,3.7,1.4,?,good,no,1,33,NA,NA,33,NA,NA,NA
8/16/11,Big Denver,BD-11,BC,sunny,3,PIMA,3,12,2.4,1.1,?,good,no,2,31,32,NA,31.5,NA,NA,NA
8/16/11,Big Denver,BD-11,BC,sunny,3,PIMA,4,12,4.4,2.2,?,good,no,1,32,NA,NA,32,NA,NA,NA
8/16/11,Big Denver,BD-11,BC,sunny,3,PIMA,5,15,3.8,1.9,?,good,no,1,36,NA,NA,36,NA,NA,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,1,BEPA,1,20,9.8,7.2,core,good,no,1,40,NA,NA,40,NA,NA,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,1,BEPA,2,18,9.5,6.5,core,good,no,1,36,NA,NA,36,NA,NA,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,1,BEPA,3,20,12.7,8.2,core,good,no,1,38,NA,NA,38,NA,beginning is really hard to read,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,1,BEPA,4,20,10.5,7.3,core,good,no,1,39,NA,NA,39,NA,NA,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,1,BEPA,5,18,12.9,8.7,core,good,no,1,36,NA,NA,36,NA,NA,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,2,PIMA,1,13,2.3,<DBH,cookie,good,no,1,29,NA,NA,29,NA,NA,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,2,PIMA,2,13,2.3,<DBH,cookie,good,no,1,28,NA,NA,28,NA,NA,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,2,PIMA,3,13,1.5,<DBH,cookie,good,no,1,25,NA,NA,25,NA,NA,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,2,PIMA,4,13,1.5,<DBH,cookie,good,no,2,29,32,NA,30.5,NA,NA,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,2,PIMA,5,13,1.2,<DBH,cookie,good,no,3,13,16,17,15.33,NA,teeny tiny core,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,4,POTR,1,20,14.9,11.5,core,good,no,2,32,32,NA,32,NA,labeled PT3 on cores and in J2X,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,4,POTR,2,20,9.4,7.7,core,good,no,2,36,38,NA,37,NA,labeled PT3 on cores and in J2X,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,4,POTR,3,19,8.8,7.6,core,good,no,2,29,31,NA,30,NA,labeled PT3 on cores and in J2X,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,4,POTR,4,18,7.8,7.3,core,good,no,2,26,26,NA,26,NA,"beginning broken, definitely lost some years; labeled PT3 on cores and in J2X",NA
8/16/11,Big Denver,BD-2,BC,partly sunny,4,POTR,5,20,11.2,9.6,core,good,no,2,34,32,NA,33,NA,labeled PT3 on cores and in J2X,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,5,PIMA,1,60,15.7,20,core,good,no,2,43,42,NA,42.5,fire residuals,NA,#1 and 2 maybe not residuals?
8/16/11,Big Denver,BD-2,BC,partly sunny,5,POTR,2,140,24.2,24.2,core,rotten- growth since fire!,no,2,37,40,NA,38.5,fire residuals,"couldn't see pith, called PM2-2 even though this is a POTR",#1 and 2 maybe not residuals?
8/16/11,Big Denver,BD-2,BC,partly sunny,5,PIMA,3,47,17.1,15.8,core,good,no,2,77,80,NA,78.5,fire residuals,NA,NA
8/16/11,Big Denver,BD-2,BC,partly sunny,5,PIMA,4,33,20.6,17.2,core,good,no,2,56,60,NA,58,fire residuals,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,1,BENE,1,9.3,12.9,11,core,good,no,1,32,NA,NA,32,NA,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,1,BENE,2,13,10.3,7.3,core,good,no,2,34,35,NA,34.5,NA,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,1,BENE,3,9.1,9.5,6.4,core,some rot at pith,no,1,32,NA,NA,32,NA,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,1,BENE,4,11,6,4.5,core,good,no,1,30,NA,NA,30,NA,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,1,BENE,5,11.1,11,8.1,core,good,no,1,35,NA,NA,35,NA,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,2,POTR,1,13.5,13.8,9.2,core,good,no,1,33,NA,NA,33,NA,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,2,POTR,2,10.2,6.5,5.9,core,good,no,1,27,NA,NA,27,NA,way off pith,NA
8/15/11,Big Denver,BD-3,CN,very nice,2,POTR,3,10.3,7.1,6.9,core,good,no,1,35,NA,NA,35,NA,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,2,POTR,4,10,9,7,core,some rot at pith,no,1,37,NA,NA,37,NA,very nice pith,NA
8/15/11,Big Denver,BD-3,CN,very nice,2,POTR,5,7,7,6,core,rot in pith,no,1,30,NA,NA,30,NA,way off pith,NA
8/15/11,Big Denver,BD-3,CN,very nice,3,PICEASP,1,10.3,4.4,3.4,core,good,no,2,18,18,NA,18,PICGLA,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,3,PICEASP,2,8,5.5,4.7,core,good,no,2,19,20,NA,19.5,PICGLA,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,3,PICEASP,3,8,4.3,3.4,core,good,no,2,30,30,NA,30,PICMAR,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,3,PICEASP,4,7.5,6.2,4,core,good,no,2,26,24,NA,25,PICMAR,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,3,PICEASP,5,11,5,3.9,core,good,no,2,32,29,NA,30.5,PICMAR,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,4,PICEASP,1,5,3,<DBH,cookie,good,no,1,30,NA,NA,30,PICMAR,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,4,PICEASP,2,5,2.7,<DBH,cookie,good,no,1,33,NA,NA,33,PICMAR,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,4,PICEASP,3,5,2.2,<DBH,cookie,good,no,1,35,NA,NA,35,PICGLA,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,4,PICEASP,4,5,2.2,<DBH,cookie,good,no,1,31,31,NA,31,PICMAR,NA,NA
8/15/11,Big Denver,BD-3,CN,very nice,4,PICEASP,5,5,2.5,<DBH,cookie,good,no,1,32,NA,NA,32,PICMAR,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,1,PIMA,1,15,10,6,core,good,no,1,35,NA,NA,35,NA,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,1,PIMA,2,15,9.7,5.3,core,good,no,1,30,NA,NA,30,NA,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,1,PIMA,3,15,7.2,4.3,core,good,no,1,35,NA,NA,35,NA,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,1,PIMA,4,20,10.1,7.5,core,good,no,1,34,NA,NA,34,NA,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,1,PIMA,5,25,7.7,5.7,core,good,no,1,33,NA,NA,33,NA,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,2,BENE,1,20,13.2,7.6,core,light rot,no,1,35,NA,NA,35,NA,hard to count pith bc of rot,NA
8/18/11,Big Denver,BD-4,BC,sunny,2,BENE,2,15,6.2,3.7,core,good,no,1,33,NA,NA,33,heavily browsed,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,2,BENE,3,20,10,5.4,core,good,no,0,NA,NA,NA,NA,NA,can't see pith,TRASH
8/18/11,Big Denver,BD-4,BC,sunny,2,BENE,4,15,9.6,4.6,core,good,no,1,37,NA,NA,37,NA,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,2,BENE,5,20,10.1,7.2,core,good,no,1,34,NA,NA,34,NA,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,3,PIMA,1,30,1.6,<DBH,cookie,good,no,1,24,NA,NA,24,NA,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,3,PIMA,2,20,3.5,<DBH,cookie,good,no,1,30,NA,NA,30,NA,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,3,PIMA,3,20,2.2,0.2,cookie,good,no,1,27,NA,NA,27,NA,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,3,PIMA,4,20,1.4,<DBH,cookie,good,no,1,25,NA,NA,25,NA,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,3,PIMA,5,25,1.8,<DBH,cookie,good,no,1,29,NA,NA,29,NA,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,4,LALA,1,20,10,7.6,core,good,no,1,34,NA,NA,34,NA,NA,NA
8/18/11,Big Denver,BD-4,BC,sunny,4,LALA,2,20,7.6,5.7,core,good,no,1,33,NA,NA,33,NA,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,1,PIMA,1,30,6.6,4.3,core,good,no,2,22,24,NA,23,NA,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,1,PIMA,2,25,4.7,3,core,good,no,2,35,37,NA,36,NA,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,1,PIMA,3,25,5.9,4.1,core,good,no,2,36,36,NA,36,NA,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,1,PIMA,4,25,8.7,6.1,core,good,no,1,32,NA,NA,32,NA,mounted upside down?,NA
8/16/11,Big Denver,BD-5,BC,sunny,1,PIMA,5,25,12.8,8,core,good,no,3,90,92,95,92.33,NA,REALLY OLD- maybe false rings?,NA
8/16/11,Big Denver,BD-5,BC,sunny,2,PIMA,1,25,2.3,<DBH,cookie,good,no,1,34,NA,NA,34,NA,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,2,PIMA,2,25,2.2,<DBH,cookie,good,no,1,33,NA,NA,33,NA,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,2,PIMA,3,25,2.2,<DBH,cookie,good,no,1,30,NA,NA,30,NA,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,2,PIMA,4,25,1.8,<DBH,cookie,good,no,1,30,NA,NA,30,NA,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,2,PIMA,5,25,1.6,<DBH,cookie,good,no,1,32,NA,NA,32,NA,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,3,BENE,1,35,1.6,<DBH,cookie,good,no,1,16,NA,NA,16,NA,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,3,BENE,2,45,1.9,<DBH,cookie,good,no,1,16,NA,NA,16,NA,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,3,BENE,3,35,1.4,<DBH,cookie,good,no,1,20,NA,NA,20,NA,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,3,BENE,4,35,1.4,0.4,cookie,good,no,1,20,NA,NA,20,NA,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,3,BENE,5,45,1.7,0.6,cookie,good,no,2,22,21,NA,21.5,NA,NA,"not well stained for first count, first count no good"
8/16/11,Big Denver,BD-5,BC,sunny,4,CBSNBC,1,45,11.2,8.9,core,rough! Ants,no,2,70,67,NA,68.5,6m tall,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,4,CBSNBC,2,50,9.2,7,core,good,no,2,83,84,NA,83.5,6m tall,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,4,CBSNBC,3,35,4,2.8,core,good,no,2,64,64,NA,64,3m tall,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,4,CBSNBC,4,40,4.4,3.4,core,good,no,2,88,89,NA,88.5,3m tall,NA,NA
8/16/11,Big Denver,BD-5,BC,sunny,4,CBSNBC,5,35,2.4,1.1,core,good,no,2,68,69,NA,68.5,2m tall,NA,NA
8/17/11,Big Denver,BD-6,BC,sunny,1,BENE,1,20,18.2,12.7,core,good,no,1,53,NA,NA,53,NA,NA,NA
8/17/11,Big Denver,BD-6,BC,sunny,1,BENE,2,25,31,21.1,core,good,no,1,42,NA,NA,42,NA,can't find pith,"age is an estimate, counted to the end of the core"
8/17/11,Big Denver,BD-6,BC,sunny,1,BENE,3,20,16.7,11.2,core,good,no,1,38,NA,NA,38,NA,NA,NA
8/17/11,Big Denver,BD-6,BC,sunny,1,BENE,4,25,22,15.7,core,good,no,1,32,NA,NA,32,NA,can't find pith,age is an estimate
8/17/11,Big Denver,BD-6,BC,sunny,1,BENE,5,15,16.6,11,core,good,no,0,NA,NA,NA,NA,NA,can't find pith,TRASH
8/17/11,Big Denver,BD-6,BC,sunny,2,POTR,1,20,18.6,13.6,core,good,no,1,38,NA,NA,38,NA,NA,NA
8/17/11,Big Denver,BD-6,BC,sunny,2,POTR,2,20,13.6,11.2,core,good,no,2,28,30,NA,29,NA,few years off pith,NA
8/17/11,Big Denver,BD-6,BC,sunny,2,POTR,3,20,16.4,13.8,core,good,no,1,37,NA,NA,37,NA,way off pith,NA
8/17/11,Big Denver,BD-6,BC,sunny,2,POTR,4,15,15.5,12.3,core,good,no,1,35,NA,NA,35,NA,NA,NA
8/17/11,Big Denver,BD-6,BC,sunny,2,POTR,5,15,14.7,12.2,core,good,no,1,36,NA,NA,36,NA,can't find pith,NA
8/17/11,Big Denver,BD-6,BC,sunny,3,PIMA,1,15,10.9,7.7,core,good,no,1,33,NA,NA,33,NA,NA,NA
8/17/11,Big Denver,BD-6,BC,sunny,3,PIMA,2,15,10.9,8.8,core,good,no,1,35,NA,NA,35,NA,NA,NA
8/17/11,Big Denver,BD-6,BC,sunny,3,PIMA,3,15,9.6,6.9,core,good,no,1,38,NA,NA,38,NA,NA,NA
8/17/11,Big Denver,BD-6,BC,sunny,3,PIMA,4,15,8.3,6.6,core,good,no,0,NA,NA,NA,NA,NA,"mounted upside down, first count no good!",TRASH
8/17/11,Big Denver,BD-6,BC,sunny,3,PIMA,5,15,10.7,7.6,core,good,no,1,38,NA,NA,38,NA,NA,NA
8/17/11,Big Denver,BD-6,BC,sunny,4,PICEASP,1,15,1.3,<DBH,cookie,good,no,2,26,26,NA,26,NA,pretty moldy,NA
8/17/11,Big Denver,BD-6,BC,sunny,4,PICEASP,2,15,1.1,<DBH,cookie,good,no,1,27,NA,NA,27,NA,NA,NA
8/17/11,Big Denver,BD-6,BC,sunny,4,PICEASP,3,15,1.8,<DBH,cookie,good,no,2,34,33,NA,33.5,NA,NA,NA
8/17/11,Big Denver,BD-6,BC,sunny,4,PICEASP,4,15,2.2,<DBH,cookie,good,no,1,28,NA,NA,28,NA,NA,NA
8/17/11,Big Denver,BD-6,BC,sunny,4,PICEASP,5,15,2.3,<DBH,cookie,good,no,1,31,NA,NA,31,NA,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,1,POTR,1,15,7.3,6.2,core,good,no,2,33,34,NA,33.5,NA,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,1,POTR,2,15,10.1,7.7,core,good,no,2,36,34,NA,35,NA,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,1,POTR,3,15,7.7,6.7,core,light rot,no,3,39,35,35,36.33,NA,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,1,POTR,4,15,11,8.4,core,good,no,2,35,37,NA,36,NA,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,1,POTR,5,13,9.5,7.5,core,rot but can see rings,no,2,37,36,NA,36.5,NA,pith hard to count,first count no good
8/16/11,Big Denver,BD-7,BC,sunny,2,PIMA,1,13,5.6,3.6,core,good,no,1,32,NA,NA,32,NA,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,2,PIMA,2,13,5.7,4,core,good,no,0,NA,NA,NA,NA,NA,missing,NA
8/16/11,Big Denver,BD-7,BC,sunny,2,PIMA,3,13,7.8,4.7,core,good,no,1,34,NA,NA,34,NA,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,2,PIMA,4,13,5.1,2.8,core,good,no,1,30,NA,NA,30,NA,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,2,PIMA,5,10,9.3,5.8,core,good,no,1,36,NA,NA,36,NA,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,3,PIMA,1,15,2.6,<DBH,cookie,good,no,1,33,NA,NA,33,NA,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,3,PIMA,2,15,2.9,<DBH,cookie,good,no,1,29,NA,NA,29,NA,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,3,PIMA,3,9,2.1,<DBH,cookie,good,no,1,33,NA,NA,33,NA,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,3,PIMA,4,10,2.1,<DBH,cookie,good,no,1,35,NA,NA,35,NA,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,3,PIMA,5,10,2.3,<DBH,cookie,good,no,1,32,NA,NA,32,NA,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,4,CBSNBC,1,15,10.5,7.8,core,good,no,2,72,73,NA,72.5,9m tall,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,4,CBSNBC,2,15,10.6,9.3,core,good,no,2,75,73,NA,74,9m tall,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,4,CBSNBC,3,15,3,1,core,good,no,2,49,49,NA,49,3m tall,NA,NA
8/16/11,Big Denver,BD-7,BC,sunny,4,CBSNBC,4,15,1,1.9,core,good,no,2,40,45,NA,42.5,3m tall,NA,NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,1,PIMA,1,40,8.1,5.9,core,good,no,1,35,NA,NA,35,NA,weird labeling in J2X- see notes,NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,1,PIMA,2,40,5.7,4,core,good,no,1,26,NA,NA,26,NA,few years off pith,NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,1,PIMA,3,40,8.7,5.1,core,good,no,1,31,NA,NA,31,NA,NA,NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,1,PIMA,4,40,7.9,4.6,core,good,no,1,33,NA,NA,33,NA,NA,NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,1,PIMA,5,40,8.2,5.6,core,good,no,1,36,NA,NA,36,NA,weird labeling in J2X- see notes,NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,2,PIMA,1,30+,?,<DBH,cookie,good,no,1,29,NA,NA,29,NA,NA,NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,2,PIMA,2,30+,?,<DBH,cookie,good,no,1,33,NA,NA,33,NA,NA,NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,2,PIMA,3,30+,?,<DBH,cookie,good,no,1,30,NA,NA,30,NA,NA,NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,2,PIMA,4,30+,?,<DBH,cookie,good,no,1,32,NA,NA,32,NA,NA,NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,2,PIMA,5,30+,?,<DBH,cookie,good,no,1,30,NA,NA,30,NA,NA,NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,3,CBSNBC,1,30+,?,4,cookie,good,no,2,54,53,NA,53.5,NA,NA,NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,3,CBSNBC,2,30+,?,4,cookie,good,no,2,46,46,NA,46,NA,NA,NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,3,CBSNBC,3,30+,?,4,cookie,good,no,2,54,56,NA,55,NA,NA,NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,3,CBSNBC,4,30+,?,4,cookie,good,no,1,55,NA,NA,55,NA,"bc of rot in center, can only count once",NA
8/17/11,Big Denver,BD-8,BC,sunny &raining,3,CBSNBC,5,30+,?,4,cookie,good,no,2,59,54,NA,56.5,NA,NA,NA
8/17/11,Big Denver,BD-9,BC,partly sunny,1,POTR,1,10,9.3,7.2,core,good,no,1,37,NA,NA,37,NA,NA,first count no good
8/17/11,Big Denver,BD-9,BC,partly sunny,1,POTR,2,10,6.4,5.2,core,good,no,1,37,NA,NA,37,NA,NA,NA
8/17/11,Big Denver,BD-9,BC,partly sunny,1,POTR,3,NA,12.4,9.9,core,good,no,1,35,NA,NA,35,NA,NA,NA
8/17/11,Big Denver,BD-9,BC,partly sunny,1,POTR,4,NA,8.6,7.8,core,bit of rot,no,0,NA,NA,NA,NA,NA,incomplete core,TRASH
8/17/11,Big Denver,BD-9,BC,partly sunny,1,POTR,5,NA,10.3,7.5,core,good,no,2,37,38,NA,37.5,NA,NA,first count no good
8/17/11,Big Denver,BD-9,BC,partly sunny,2,PIMA,1,8,7.2,5,?,good,no,2,30,33,NA,31.5,NA,NA,NA
8/17/11,Big Denver,BD-9,BC,partly sunny,2,PIMA,2,12,12.4,8.1,?,good,no,2,39,38,NA,38.5,NA,NA,NA
8/17/11,Big Denver,BD-9,BC,partly sunny,2,PIMA,3,7,7.3,5.3,?,good,no,1,25,NA,NA,25,NA,few years off pith,NA
